,runstring,m1,m2,m3
1287,0001287.bin,1.3292562292477254e-06,2.9848397281503923e-06,1.149321516017745e-05
1288,0001288.bin,6.170387064578431e-07,2.864284228211569e-07,3.047396921812941e-06
1289,0001289.bin,6.566537547990588e-07,3.11126520848e-06,4.426629446482942e-06
1290,0001290.bin,1.1496155992553725e-06,8.249440985079412e-07,4.159576774939019e-06
1291,0001291.bin,8.963065126449606e-07,9.342703538179216e-07,5.225612870853725e-06
1292,0001292.bin,7.285973428935882e-08,5.796652591870195e-06,6.29809641531098e-06
1293,0001293.bin,2.9235667132941175e-06,4.615303824307647e-07,2.3759261003461174e-06
1294,0001294.bin,2.581457387424882e-06,5.448341985416864e-07,3.523587661767843e-06
1295,0001295.bin,9.150915815918627e-07,2.528465035642765e-06,7.13275575516706e-06
1296,0001296.bin,1.8912321425672746e-06,1.1983085669036276e-06,3.176472066414706e-06
1297,0001297.bin,1.4145969853898238e-06,5.013271404317647e-06,4.7108274030745095e-06
1298,0001298.bin,1.8143823994598823e-06,9.342703538179216e-07,5.446948244693137e-06
1299,0001299.bin,1.5369677691715684e-06,2.0979004706267447e-06,9.150915815918627e-07
1300,0001300.bin,9.738421864740198e-07,7.914227022578627e-07,1.5691800147637062e-06
1301,0001301.bin,2.581457387424882e-06,1.6699243302983136e-06,5.446948244693137e-06
1302,0001302.bin,8.960772284189216e-06,2.9848397281503923e-06,1.7406554263613921e-06
1303,0001303.bin,7.134580852755099e-07,2.635560369296196e-06,9.939979323027255e-06
1304,0001304.bin,2.1867588679967845e-06,8.080095838857058e-07,1.0148304482198235e-05
1305,0001305.bin,3.1120613050698044e-07,7.914227022578627e-07,1.2487444443731959e-05
1306,0001306.bin,1.3855580318720196e-06,6.04372089393902e-07,4.335759263634118e-06
1307,0001307.bin,2.4765605148485884e-06,4.074188669447256e-06,3.176472066414706e-06
1308,0001308.bin,5.119650754229216e-07,8.080095838857058e-07,5.5611070696974504e-06
1309,0001309.bin,3.176472066414706e-06,6.04372089393902e-07,6.842918016528431e-06
1310,0001310.bin,4.911615031684707e-07,7.914227022578627e-07,2.86355151547451e-06
1311,0001311.bin,1.275242236228745e-06,1.635643997802941e-06,9.73593067842353e-06
1312,0001312.bin,7.134580852755099e-07,2.0979004706267447e-06,1.0148304482198235e-05
1313,0001313.bin,6.988121639350392e-07,1.3571151921806469e-06,3.4512551887258826e-06
1314,0001314.bin,1.7406554263613921e-06,1.5369677691715684e-06,4.614123183137255e-06
1315,0001315.bin,5.562530020862941e-07,1.8917160625724705e-07,4.159576774939019e-06
1316,0001316.bin,3.452138280431176e-07,5.448341985416864e-07,8.596653553022548e-06
1317,0001317.bin,4.3368686782709806e-07,2.581457387424882e-06,4.809558379928824e-06
1318,0001318.bin,5.448341985416864e-07,6.170387064578431e-07,5.677658470657844e-06
1319,0001319.bin,9.942522720410394e-07,1.6016575496013532e-05,3.380407562128235e-06
1320,0001320.bin,4.911615031684707e-07,1.0150901184878236e-06,3.523587661767843e-06
1321,0001321.bin,2.3759261003461174e-06,5.562530020862941e-07,6.98633400751e-06
1322,0001322.bin,1.852408786626157e-06,5.679111244445295e-07,1.3567680284589805e-05
1323,0001323.bin,1.1983085669036276e-06,7.284109603611176e-07,6.842918016528431e-06
1324,0001324.bin,6.988121639350392e-07,7.914227022578627e-07,2.1418689171655687e-06
1325,0001325.bin,3.2430455498617646e-06,9.53851080683902e-07,2.4257214939716864e-06
1326,0001326.bin,1.249063967504294e-06,8.080095838857058e-07,1.7771366208366078e-06
1327,0001327.bin,1.3023022992363139e-07,3.3110143009360785e-06,2.635560369296196e-06
1328,0001328.bin,1.636062519060157e-07,4.911615031684707e-07,3.11126520848e-06
1329,0001329.bin,2.1867588679967845e-06,2.327152910311922e-06,9.536070759789805e-06
1330,0001330.bin,2.9235667132941175e-06,1.0580851425037453e-06,3.990553417410784e-06
1331,0001331.bin,1.1737095983385883e-06,1.4145969853898238e-06,3.047396921812941e-06
1332,0001332.bin,1.036364690961039e-06,1.0580851425037453e-06,1.7049231205981766e-06
1333,0001333.bin,4.1606411087978434e-07,6.299707943997255e-07,3.2430455498617646e-06
1334,0001334.bin,3.828398281579019e-06,2.690797258185451e-06,2.9235667132941175e-06
1335,0001335.bin,3.452138280431176e-07,5.679111244445295e-07,1.5365745973477057e-05
1336,0001336.bin,1.7771366208366078e-06,1.0150901184878236e-06,3.523587661767843e-06
1337,0001337.bin,8.080095838857058e-07,4.247841111239216e-07,1.4741362745128626e-05
1338,0001338.bin,1.3855580318720196e-06,1.3855580318720196e-06,1.60206737455751e-06
1339,0001339.bin,1.3292562292477254e-06,6.431739170355098e-07,9.536070759789805e-06
1340,0001340.bin,1.126016203600804e-06,3.90963516015902e-07,1.0799844763915491e-05
1341,0001341.bin,8.963065126449606e-07,5.336498010569216e-07,7.13275575516706e-06
1342,0001342.bin,2.528465035642765e-06,5.798135813357844e-07,1.5054167789809606e-06
1343,0001343.bin,6.988121639350392e-07,8.422335319184902e-07,8.420180801076863e-06
1344,0001344.bin,8.249440985079412e-07,9.148574919573726e-06,4.910358591121176e-06
1345,0001345.bin,2.1418689171655687e-06,2.529112007943529e-07,2.528465035642765e-06
1346,0001346.bin,5.798135813357844e-07,2.2799641777798042e-07,9.942522720410394e-07
1347,0001347.bin,8.779070650097647e-07,2.86355151547451e-06,9.342703538179216e-07
1348,0001348.bin,2.3277483717723525e-07,5.562530020862941e-07,1.0360995784439021e-05
1349,0001349.bin,9.342703538179216e-07,5.679111244445295e-07,8.776824875474117e-06
1350,0001350.bin,2.376534041668902e-07,6.431739170355098e-07,7.282246255065293e-06
1351,0001351.bin,4.335759263634118e-06,4.4277621126113726e-07,3.3110143009360785e-06
1352,0001352.bin,1.036364690961039e-06,6.431739170355098e-07,7.434869823080981e-06
1353,0001353.bin,1.126016203600804e-06,5.336498010569216e-07,6.98633400751e-06
1354,0001354.bin,5.796652591870195e-06,1.0150901184878236e-06,1.036364690961039e-06
1355,0001355.bin,6.170387064578431e-07,4.1606411087978434e-07,5.677658470657844e-06
1356,0001356.bin,1.0150901184878236e-06,7.134580852755099e-07,2.4257214939716864e-06
1357,0001357.bin,7.592634395284313e-07,1.7771366208366078e-06,2.635560369296196e-06
1358,0001358.bin,7.914227022578627e-07,1.9308691704038435e-06,3.908635036132156e-06
1359,0001359.bin,6.988121639350392e-07,4.712032788488236e-07,2.0548346116729805e-06
1360,0001360.bin,1.5369677691715684e-06,1.1029012581197255e-06,4.426629446482942e-06
1361,0001361.bin,1.0148304482198235e-05,3.523587661767843e-06,5.677658470657844e-06
1362,0001362.bin,1.6699243302983136e-06,2.327152910311922e-06,2.0979004706267447e-06
1363,0001363.bin,1.275242236228745e-06,1.7406554263613921e-06,2.74719181886449e-06
1364,0001364.bin,2.327152910311922e-06,3.11126520848e-06,9.73593067842353e-06
1365,0001365.bin,6.431739170355098e-07,5.677658470657844e-06,8.420180801076863e-06
1366,0001366.bin,1.7771366208366078e-06,1.0580851425037453e-06,1.4745134698972549e-06
1367,0001367.bin,3.4512551887258826e-06,1.5691800147637062e-06,1.301969157203e-06
1368,0001368.bin,1.3292562292477254e-06,1.6699243302983136e-06,6.29809641531098e-06
1369,0001369.bin,5.22694997724059e-07,2.8047683141909795e-06,3.047396921812941e-06
1370,0001370.bin,1.149909757744647e-07,5.119650754229216e-07,5.335132880668627e-06
1371,0001371.bin,9.738421864740198e-07,4.4277621126113726e-07,6.29809641531098e-06
1372,0001372.bin,1.444244546271137e-06,7.436772224253922e-07,2.327152910311922e-06
1373,0001373.bin,3.4512551887258826e-06,1.7771366208366078e-06,3.047396921812941e-06
1374,0001374.bin,2.747894757997745e-07,1.301969157203e-06,2.8047683141909795e-06
1375,0001375.bin,6.704161071675295e-07,4.5205605196011757e-07,1.3292562292477254e-06
1376,0001376.bin,9.942522720410394e-07,4.712032788488236e-07,1.4438750939834508e-05
1377,0001377.bin,2.0979004706267447e-06,6.566537547990588e-07,1.4438750939834508e-05
1378,0001378.bin,1.8139182621840393e-05,1.3023022992363139e-07,4.614123183137255e-06
1379,0001379.bin,5.336498010569216e-07,7.284109603611176e-07,1.5691800147637062e-06
1380,0001380.bin,2.6362347446729413e-07,1.3571151921806469e-06,4.159576774939019e-06
1381,0001381.bin,1.1737095983385883e-06,1.2234230882515098e-06,2.690797258185451e-06
1382,0001382.bin,1.301969157203e-06,1.301969157203e-06,5.335132880668627e-06
1383,0001383.bin,2.528465035642765e-06,6.431739170355098e-07,4.519404114743726e-06
1384,0001384.bin,7.134580852755099e-07,3.990553417410784e-06,3.523587661767843e-06
1385,0001385.bin,7.436772224253922e-07,1.0802608179808823e-06,1.1029012581197255e-06
1386,0001386.bin,2.426342176717843e-07,1.1983085669036276e-06,3.7498086331307844e-06
1387,0001387.bin,8.080095838857058e-07,1.7406554263613921e-06,2.1418689171655687e-06
1388,0001388.bin,1.3855580318720196e-06,1.2234230882515098e-06,2.528465035642765e-06
1389,0001389.bin,5.798135813357844e-07,2.0984372719982942e-07,4.426629446482942e-06
1390,0001390.bin,7.436772224253922e-07,1.036364690961039e-06,5.013271404317647e-06
1391,0001391.bin,1.3571151921806469e-06,1.5369677691715684e-06,3.3118615084456866e-07
1392,0001392.bin,7.134580852755099e-07,6.704161071675295e-07,1.0578144736767452e-05
1393,0001393.bin,1.3292562292477254e-06,3.3110143009360785e-06,1.8912321425672746e-06
1394,0001394.bin,8.080095838857058e-07,8.963065126449606e-07,2.1867588679967845e-06
1395,0001395.bin,7.751763173860588e-07,1.9308691704038435e-06,3.11126520848e-06
1396,0001396.bin,2.0126528119148433e-06,1.7406554263613921e-06,4.910358591121176e-06
1397,0001397.bin,2.0984372719982942e-07,1.0580851425037453e-06,6.430093866779216e-06
1398,0001398.bin,2.4257214939716864e-06,8.963065126449606e-07,8.420180801076863e-06
1399,0001399.bin,6.566537547990588e-07,9.53851080683902e-07,1.301969157203e-06
1400,0001400.bin,1.4145969853898238e-06,1.0580851425037453e-06,3.597436101138431e-06
1401,0001401.bin,2.985603475560588e-07,1.036364690961039e-06,5.918140628680392e-06
1402,0001402.bin,2.0984372719982942e-07,3.672832278942157e-06,1.301969157203e-06
1403,0001403.bin,2.4765605148485884e-06,1.3571151921806469e-06,7.912202483675687e-06
1404,0001404.bin,1.2234230882515098e-06,2.528465035642765e-06,2.0979004706267447e-06
1405,0001405.bin,1.1983085669036276e-06,3.380407562128235e-06,4.246754470726274e-06
1406,0001406.bin,2.3759261003461174e-06,6.299707943997255e-07,7.284109603611176e-07
1407,0001407.bin,4.911615031684707e-07,1.5691800147637062e-06,5.013271404317647e-06
1408,0001408.bin,1.6703516230521566e-07,2.2325896362938236e-06,4.074188669447256e-06
1409,0001409.bin,2.8047683141909795e-06,6.04372089393902e-07,1.5691800147637062e-06
1410,0001410.bin,3.047396921812941e-06,1.5691800147637062e-06,4.809558379928824e-06
1411,0001411.bin,3.4512551887258826e-06,4.4277621126113726e-07,2.0126528119148433e-06
1412,0001412.bin,3.829377874955686e-07,3.991574502349608e-07,3.176472066414706e-06
1413,0001413.bin,9.342703538179216e-07,3.380407562128235e-06,1.6699243302983136e-06
1414,0001414.bin,1.7406554263613921e-06,5.014554177742353e-07,2.635560369296196e-06
1415,0001415.bin,1.126016203600804e-06,1.301969157203e-06,7.434869823080981e-06
1416,0001416.bin,1.7053593686849607e-07,1.6699243302983136e-06,3.4512551887258826e-06
1417,0001417.bin,5.562530020862941e-07,1.3292562292477254e-06,2.0979004706267447e-06
1418,0001418.bin,8.420180801076863e-06,6.988121639350392e-07,2.279380940001432e-06
1419,0001419.bin,7.592634395284313e-07,7.914227022578627e-07,6.564857761619021e-06
1420,0001420.bin,5.22694997724059e-07,1.636062519060157e-07,7.590692122991571e-06
1421,0001421.bin,6.988121639350392e-07,7.436772224253922e-07,2.425100970003196e-05
1422,0001422.bin,1.223736132271314e-07,2.690797258185451e-06,3.908635036132156e-06
1423,0001423.bin,2.864284228211569e-07,8.080095838857058e-07,3.597436101138431e-06
1424,0001424.bin,8.598853226212549e-07,5.013271404317647e-06,2.74719181886449e-06
1425,0001425.bin,1.444244546271137e-06,2.635560369296196e-06,5.446948244693137e-06
1426,0001426.bin,1.1496155992553725e-06,1.0580851425037453e-06,2.4257214939716864e-06
1427,0001427.bin,1.126016203600804e-06,1.1737095983385883e-06,6.042174849326863e-06
1428,0001428.bin,6.431739170355098e-07,1.036364690961039e-06,3.523587661767843e-06
1429,0001429.bin,1.1496155992553725e-06,1.852408786626157e-06,9.536070759789805e-06
1430,0001430.bin,9.53851080683902e-07,1.6699243302983136e-06,1.3292562292477254e-06
1431,0001431.bin,1.852408786626157e-06,2.690797258185451e-06,1.4145969853898238e-06
1432,0001432.bin,9.342703538179216e-07,8.963065126449606e-07,3.523587661767843e-06
1433,0001433.bin,8.963065126449606e-07,4.7108274030745095e-06,4.426629446482942e-06
1434,0001434.bin,6.04372089393902e-07,8.249440985079412e-07,2.86355151547451e-06
1435,0001435.bin,6.704161071675295e-07,3.829377874955686e-07,5.013271404317647e-06
1436,0001436.bin,3.0481766760823525e-07,6.566537547990588e-07,2.9848397281503923e-06
1437,0001437.bin,7.284109603611176e-07,1.2234230882515098e-06,1.9713369233232747e-06
1438,0001438.bin,6.170387064578431e-07,2.2325896362938236e-06,5.335132880668627e-06
1439,0001439.bin,1.1737095983385883e-06,1.126016203600804e-06,4.519404114743726e-06
1440,0001440.bin,5.22694997724059e-07,4.4277621126113726e-07,6.29809641531098e-06
1441,0001441.bin,1.1496155992553725e-06,1.5687786027246666e-05,1.249063967504294e-06
1442,0001442.bin,2.1418689171655687e-06,4.911615031684707e-07,4.159576774939019e-06
1443,0001443.bin,8.249440985079412e-07,1.60206737455751e-06,5.335132880668627e-06
1444,0001444.bin,7.592634395284313e-07,3.176472066414706e-06,6.042174849326863e-06
1445,0001445.bin,1.0150901184878236e-06,3.452138280431176e-07,4.910358591121176e-06
1446,0001446.bin,5.014554177742353e-07,5.014554177742353e-07,3.672832278942157e-06
1447,0001447.bin,1.7049231205981766e-06,1.5691800147637062e-06,2.4765605148485884e-06
1448,0001448.bin,6.431739170355098e-07,7.284109603611176e-07,1.301969157203e-06
1449,0001449.bin,1.635643997802941e-06,1.1496155992553725e-06,8.596653553022548e-06
1450,0001450.bin,1.275242236228745e-06,1.8143823994598823e-06,2.581457387424882e-06
1451,0001451.bin,1.301969157203e-06,6.431739170355098e-07,1.5691800147637062e-06
1452,0001452.bin,8.963065126449606e-07,5.119650754229216e-07,4.246754470726274e-06
1453,0001453.bin,1.4745134698972549e-06,7.590692122991571e-06,3.597436101138431e-06
1454,0001454.bin,8.080095838857058e-07,3.4512551887258826e-06,8.247330695048823e-06
1455,0001455.bin,8.080095838857058e-07,5.562530020862941e-07,4.246754470726274e-06
1456,0001456.bin,3.3110143009360785e-06,3.4512551887258826e-06,1.149321516017745e-05
1457,0001457.bin,6.564857761619021e-06,1.1983085669036276e-06,9.150915815918627e-07
1458,0001458.bin,6.170387064578431e-07,1.2234230882515098e-06,5.013271404317647e-06
1459,0001459.bin,1.1983085669036276e-06,7.751763173860588e-07,2.74719181886449e-06
1460,0001460.bin,3.047396921812941e-06,5.919654935984706e-07,9.340313580609215e-06
1461,0001461.bin,5.919654935984706e-07,1.8912321425672746e-06,3.908635036132156e-06
1462,0001462.bin,3.11126520848e-06,3.176472066414706e-06,1.4745134698972549e-06
1463,0001463.bin,6.844668951736863e-07,2.528465035642765e-06,3.2430455498617646e-06
1464,0001464.bin,1.5691800147637062e-06,2.477194206055196e-07,7.13275575516706e-06
1465,0001465.bin,1.249063967504294e-06,9.738421864740198e-07,2.581457387424882e-06
1466,0001466.bin,8.080095838857058e-07,2.8054859857394116e-07,1.5691800147637062e-06
1467,0001467.bin,2.187318406057098e-07,8.080095838857058e-07,1.0799844763915491e-05
1468,0001468.bin,7.134580852755099e-07,1.8917160625724705e-07,2.9235667132941175e-06
1469,0001469.bin,3.90963516015902e-07,4.247841111239216e-07,3.2430455498617646e-06
1470,0001470.bin,2.0979004706267447e-06,1.301969157203e-06,5.918140628680392e-06
1471,0001471.bin,6.566537547990588e-07,1.126016203600804e-06,5.335132880668627e-06
1472,0001472.bin,6.431739170355098e-07,7.436772224253922e-07,3.7498086331307844e-06
1473,0001473.bin,3.452138280431176e-07,9.738421864740198e-07,4.074188669447256e-06
1474,0001474.bin,3.3118615084456866e-07,1.301969157203e-06,1.0580851425037453e-06
1475,0001475.bin,4.911615031684707e-07,1.2234230882515098e-06,9.939979323027255e-06
1476,0001476.bin,3.828398281579019e-06,3.2438753658235296e-07,1.8912321425672746e-06
1477,0001477.bin,3.991574502349608e-07,1.0580851425037453e-06,2.9848397281503923e-06
1478,0001478.bin,2.376534041668902e-07,1.8143823994598823e-06,2.9235667132941175e-06
1479,0001479.bin,2.0979004706267447e-06,5.336498010569216e-07,3.908635036132156e-06
1480,0001480.bin,1.0150901184878236e-06,3.2438753658235296e-07,2.86355151547451e-06
1481,0001481.bin,5.679111244445295e-07,1.7771366208366078e-06,6.29809641531098e-06
1482,0001482.bin,2.0984372719982942e-07,2.327152910311922e-06,1.7766820114040195e-05
1483,0001483.bin,5.014554177742353e-07,1.3571151921806469e-06,8.078028869050196e-06
1484,0001484.bin,1.2234230882515098e-06,8.249440985079412e-07,1.5365745973477057e-05
1485,0001485.bin,7.592634395284313e-07,5.448341985416864e-07,1.7049231205981766e-06
1486,0001486.bin,1.9713369233232747e-06,6.168808617484117e-06,5.677658470657844e-06
1487,0001487.bin,8.420180801076863e-06,1.1983085669036276e-06,5.5611070696974504e-06
1488,0001488.bin,1.1983085669036276e-06,3.5244892615986273e-07,3.176472066414706e-06
1489,0001489.bin,7.134580852755099e-07,2.4765605148485884e-06,5.796652591870195e-06
1490,0001490.bin,2.279380940001432e-06,8.249440985079412e-07,5.013271404317647e-06
1491,0001491.bin,6.988121639350392e-07,8.963065126449606e-07,1.0802608179808823e-06
1492,0001492.bin,1.5369677691715684e-06,1.5369677691715684e-06,8.420180801076863e-06
1493,0001493.bin,1.635643997802941e-06,1.0580851425037453e-06,1.505031678220098e-05
1494,0001494.bin,9.342703538179216e-07,2.74719181886449e-06,2.8047683141909795e-06
1495,0001495.bin,9.148574919573726e-06,4.5205605196011757e-07,1.4142351172445294e-05
1496,0001496.bin,2.1418689171655687e-06,6.431739170355098e-07,3.597436101138431e-06
1497,0001497.bin,6.844668951736863e-07,3.5244892615986273e-07,4.074188669447256e-06
1498,0001498.bin,8.249440985079412e-07,4.426629446482942e-06,3.11126520848e-06
1499,0001499.bin,1.444244546271137e-06,1.249063967504294e-06,4.614123183137255e-06
