,shadow_instability_time
873,827000267.4850165
874,12597.032318255704
875,999000000.0049607
876,999000000.0049616
877,438593462.8265604
878,2326819.6680881423
879,12324.338239115032
880,1215946.5698850204
881,1013119.4361181465
882,656380.6410744742
883,5702834.733733277
884,533910742.55583423
885,20935355.133314803
886,251720544.34107408
887,6543.757232981625
888,233649.35849470625
889,193968.35161353124
890,17826.47475742671
891,1355802.710249814
892,9351129.642220154
893,328941.07817845553
894,23044.83207142939
895,143728.97085341084
896,2972110.8911253163
897,27879129.92148921
898,14232.400049728232
899,584126303.8601899
900,1000000000.0
901,24604.405259563537
902,348088.4841677481
903,1000000000.0
904,1000000000.0
905,1969839.3534812739
906,2446553.257791166
907,2192398.5299717695
908,43345.67997370203
909,726028.3783645487
910,20756.238698397483
911,1283352.5835570286
912,18590.93270184695
913,1000000000.0
914,1405492.2689684557
915,1058336.6661923355
916,999000000.0049607
917,999000000.0049609
918,125128091.89026588
919,43905.13238465821
920,999000000.0049609
921,41275744.98952727
922,999000000.0049607
923,1000000000.0
924,1931087.314600184
925,8000495.089177729
926,20022274.992337257
927,3048612.4232354853
928,810752479.3044642
929,999000000.0049609
930,533082.2144973776
931,256215.48636865956
932,999000000.0049609
933,999000000.0049603
934,185500.0434444953
935,999000000.0049607
936,57486.83558983323
937,120135026.47723903
938,136899.0095435804
939,999000000.004961
940,12286746.470479863
941,999000000.0049609
942,142286.34573549937
943,1000000000.0
944,45657847.79945673
945,2463557.112398743
946,6066637.00759816
947,93617.41544291432
948,58134.1376177667
949,738165.9668473275
950,1000000000.0
951,999000000.0049607
952,1000000000.0
953,1000000000.0
954,2385.622859296413
955,84329.63939563838
956,2114286.433091937
957,269354.997002574
958,1000000000.0
959,376246.08774184086
960,287976074.657203
961,999000000.0049605
962,421503.08578893327
963,24886927.418849
964,1000000000.0
965,4384600.061776642
966,1000000000.0
967,999000000.0049609
968,999000000.0049605
969,62018.538682642626
970,14096.503343367847
971,811388.6223519052
972,80793.03413299152
973,136949.13509396164
974,59904.18962040607
975,1125.2441276463376
976,1000000000.0
977,585532071.7069302
978,999000000.0049621
979,7101.616157077311
980,20319.86581794333
981,1791580.1824743587
982,31840.08214911969
983,507710053.2665789
984,1000000000.0
985,38683.03383981435
986,21162.54317683254
987,6886200.082104965
988,424661.79220630904
989,999000000.0049607
990,1000000000.0
991,1000000000.0
992,394870175.03908396
993,14213.589977958225
994,178729.07578518294
995,99015.04001663216
996,1902455.5100596803
997,3992576.9643883286
998,999000000.0049607
999,5788627.194254413
1000,16015517.690566296
1001,32503.665454508246
1002,6905956.477224719
1003,456627.1709175353
1004,121113.37560838355
1005,98629.90119898437
1006,155442.27621107298
1007,1000000000.0
1008,42649.25698485609
1009,208113.59486956906
1010,87284.10238174521
1011,19599.40196403486
1012,3250024.4717258513
1013,32897.18739801067
1014,1000000000.0
1015,22467700.87769372
1016,96170.8393849569
1017,999000000.0049609
1018,218554.77819085115
1019,90776.05537456415
1020,999000000.0049608
1021,75629.444264439
1022,260101884.08681163
1023,1000000000.0
1024,71235.57777492341
1025,823896.4886551548
1026,34250.265489152946
1027,438933.6483764048
1028,1620717.249493271
1029,133347.16223382403
1030,7911.592396719978
1031,836009.5859395926
1032,999000000.0049607
1033,2737988.6473253802
1034,419056.8757918996
1035,4188076.276374828
1036,94634.71816443444
1037,13063.820010890422
1038,24776.81359694706
1039,82674168.98950699
1040,15036428.994884772
1041,11596177.741761865
1042,695026.3317758531
1043,310054.38047677
1044,907077286.215726
1045,3693215.779612494
1046,48195.97649211914
1047,1323234.3699018848
1048,37284.74922258554
1049,11748.119576459332
1050,457583.8518607784
1051,87218615.94974032
1052,999000000.0049603
1053,14790.570742969305
1054,999000000.0049605
1055,617133.2359244482
1056,213570.38629888513
1057,6595.684116191966
1058,999000000.0049605
1059,999000000.0049608
1060,30996.711969907417
1061,22906.78762206766
1062,109221195.94567418
1063,1554199.0850683826
1064,999000000.004961
1065,19046748.329421166
1066,204585.61521994555
1067,2510036.9731134353
1068,39699.95551015669
1069,48368.35018852268
1070,1000000000.0
1071,4646.434137375236
1072,54406.764279136325
1073,142447.46110165142
1074,4242.6930941353385
1075,999000000.0049605
1076,23233.590968436227
1077,999000000.0049607
1078,1000000000.0
1079,736606166.8704277
1080,37214.87829299429
1081,105061.28297689749
1082,1681509.8774662486
1083,37462.38835344517
1084,85019.16882226881
1085,270.16528496463883
1086,999000000.0049608
1087,50874.108092331495
1088,16595.12519732328
1089,1000000000.0
1090,1120039.4868679286
1091,999000000.004961
1092,1000000000.0
1093,190020.1071558757
1094,609.1276280058236
1095,71830.71043252258
1096,23536990.99281551
1097,1000000000.0
1098,999000000.0049607
1099,2765304.5089396397
1100,1000000000.0
1101,1415712.6158460756
1102,165259469.72793335
1103,28825.655564675857
1104,1000000000.0
1105,1000000000.0
1106,41131.04516968736
1107,520110.0546420777
1108,214527.79470346772
1109,307895.82947791525
1110,77514809.98238313
1111,171860.31653725516
1112,1000000000.0
1113,1000000000.0
1114,30810914.133475758
1115,55151.58076755537
1116,4510505.814554397
1117,121539.84115830826
1118,63845864.75986897
1119,73066726.42772195
1120,29567.770053678745
1121,1000000000.0
1122,165957.2448967722
1123,253810.22205272576
1124,999000000.0049609
1125,122619.46306789707
1126,1000000000.0
1127,25278.831203007325
1128,1000000000.0
1129,986560.6540930773
1130,1000000000.0
1131,608520.0590547841
1132,70593.47189941358
1133,192696.54134629635
1134,41098.7251016116
1135,999000000.0049607
1136,278705.4386480803
1137,4145426.0492913323
1138,707731050.9357756
1139,42445.914220006984
1140,225078690.48210722
1141,15576.956450613112
1142,37883139.147182874
1143,999000000.0049603
1144,149185750.35473007
1145,5504761.663519591
1146,126005.41455127162
1147,498401685.1238016
1148,68888401.21407503
1149,1000000000.0
1150,283248.192225044
1151,19939767.097929098
1152,5528.914023821939
1153,1000000000.0
1154,5255806.379037944
1155,989460156.5330384
1156,18492232.321036655
1157,12696.833085786735
1158,1871720.0258828483
1159,999000000.0049605
1160,12181142.085289868
1161,134357789.77472925
1162,38776213.61843896
1163,12051.193826764375
1164,999000000.0049607
1165,664.0682796220294
1166,208243085.0114131
1167,1000000000.0
1168,1000000000.0
1169,1000000000.0
1170,2253172.832847136
1171,77738194.17210338
1172,3891.883523574166
1173,68038.87016282161
1174,13135.492273306838
1175,373411.0669794473
1176,1468719.4329242017
1177,475624280.1562898
1178,22854.75681580887
1179,1000000000.0
1180,1184944.5230879546
1181,48223.20433081954
1182,11979.071231138032
1183,21252.471254760534
1184,9214.337091110607
1185,56646.40989681726
1186,23213.360615004003
1187,23215.64692206997
1188,786984700.5257318
1189,21762368.985793147
1190,72231.47234845767
1191,999000000.0049603
1192,999000000.0049603
1193,907295.0119040626
1194,5700845.196245571
1195,2119836.097104222
1196,53496719.33191785
1197,211821.18818797293
1198,53901.109366273995
1199,5797549.819380357
1200,198123.09116850636
1201,999000000.0049609
1202,22001.132895815957
1203,180385150.1934864
1204,49431.067282226235
1205,999000000.0049603
1206,1000000000.0
1207,1000000000.0
1208,2469273.2957762596
1209,1716.3237862385997
1210,1611577.0787851324
1211,999000000.0049609
1212,1000000000.0
1213,238468928.87672415
1214,23468.214570826887
1215,999000000.0049609
1216,4424668.632481246
1217,1000000000.0
1218,275695956.6578827
1219,1161.270784443851
1220,553124409.666238
1221,999000000.0049603
1222,7703.088120507122
1223,379481348.30399024
1224,43637.01091959313
1225,4229435.917756
1226,999000000.0049609
1227,254869.71753192626
1228,1000000000.0
1229,999000000.0049609
1230,73052.0487392149
1231,1000000000.0
1232,21893492.908597387
1233,108575.02516887971
1234,112422.87996170887
1235,1000000000.0
1236,999000000.0049607
1237,1054596.5103061737
1238,11686.908900920504
1239,1000000000.0
1240,34419.140442924574
1241,82326.4533542537
1242,1139547.3326959056
1243,871946726.8687209
1244,11859.594366433235
1245,63861762.2826303
1246,1000000000.0
1247,981963.5141361939
1248,2410190.51372559
1249,999000000.0049608
1250,8751238.969753599
1251,221698.65825331153
1252,810948.1271919165
1253,16432018.095413288
1254,56199.748634472526
1255,40547523.63289246
1256,999000000.0049609
1257,1000000000.0
1258,568662.5909712447
1259,1000000000.0
1260,999000000.004961
1261,917072.7504510202
1262,4751638.845792077
1263,636005.3496949088
1264,18639.187637345305
1265,752683.8434653904
1266,1000000000.0
1267,194013.10780640776
1268,1584356.3414015626
1269,56472.58127773509
1270,548903.9096772244
1271,47430530.63723756
1272,14191945.13862894
1273,223660.27507530575
1274,1000000000.0
1275,59141.81013679473
1276,59254.67056743847
1277,1000000000.0
1278,25898106.715803966
1279,2678421.860995314
1280,5534.768355551464
1281,999000000.0049607
1282,202284.79356772918
1283,1000000000.0
1284,1000000000.0
1285,14446.308324460631
1286,59956.220426675885
1287,12490.788321720584
1288,1000000000.0
1289,999000000.0049609
1290,20422050.532970946
1291,9768.004452252027
1292,1000000000.0
1293,4959.623564396415
1294,38599860.93472768
1295,461817.9539837716
1296,79016.9545935406
1297,12890.33780200621
1298,21573.212423302637
1299,19095757.464027748
1300,945219.0609592563
1301,9506.741908441194
1302,999000000.0049607
1303,10843598.614784788
1304,999000000.0049608
1305,37458649.565043055
1306,269325.5521388395
1307,499602502.3453994
1308,24340.198229379876
1309,31870.670166381035
1310,64290.365804334564
1311,1000000000.0
1312,36534150.984226905
1313,27770268.66893806
1314,872436071.4957701
1315,69411.83219723862
1316,489323.5097107176
1317,12302.341193859158
1318,3018.8259935205288
1319,250053.26528629617
1320,1000000000.0
1321,3519757.472410068
1322,683114.0138203953
1323,768695.5446182262
1324,327000.2459661558
1325,152233.99849957429
1326,999000000.0049603
1327,67259.65514535729
1328,999000000.0049603
1329,999000000.0049605
1330,87717.80790404697
1331,4199.807516140401
1332,1791600.3781868513
1333,33257.21147894365
1334,1000000000.0
1335,999000000.0049603
1336,131360172.52768144
1337,148171.02299640252
1338,999000000.0049609
1339,64430.48871469482
1340,795029.4718081685
1341,999000000.004961
1342,79406.35425617578
1343,48863.09318129509
1344,23948.997233986636
1345,1000000000.0
1346,999000000.0049605
1347,25315.238910982047
1348,21035.306724509945
1349,3415696.6216232614
1350,90251.6596719601
1351,12006301.359050963
1352,20027.11459045125
1353,1603962.6023567733
1354,139614632.61681673
1355,41575651.77269847
1356,1000000000.0
1357,471083336.6510095
1358,359401.9629169117
1359,40419084.838893965
1360,1000000000.0
1361,242324.6813763041
1362,862.6305842021645
1363,27758.365857063574
1364,1000000000.0
1365,227162.41252687536
1366,101893.22348515864
1367,21959998.31797632
1368,1000000000.0
1369,311071.09430101543
