,runstring,seed,pairindex,j,k,Zstar,libfac,Zcom
4744,0004744.bin,4744,1,6,1,0.1032817,0.05446135,0.06759831
4745,0004745.bin,2104745,0,14,1,0.02231458,-0.006712139000000001,0.02189536
4746,0004746.bin,2104746,1,4,1,0.1209356,-0.6084476,0.03393046
4747,0004747.bin,4747,1,4,1,0.0367578,-0.01482068,0.02766098
4748,0004748.bin,1404748,1,17,2,0.01230203,-0.03687486,0.01543597
4749,0004749.bin,4749,0,9,2,0.008345936,0.01272794,0.03869059
4750,0004750.bin,1404750,1,9,2,0.006340669,0.01409244,0.05190664
4751,0004751.bin,4751,0,5,2,0.006440424,-0.1241154,0.1165032
4752,0004752.bin,2804752,0,29,1,0.005240852,1.346094,0.004519356
4753,0004753.bin,704753,1,5,2,0.01018994,0.218397,0.01147438
4754,0004754.bin,4754,0,7,2,0.01434549,-0.1257952,0.1944063
4755,0004755.bin,704755,0,13,2,0.01953175,-0.9552245,0.007016105999999999
4756,0004756.bin,2104756,1,8,1,0.01836968,-1.809632,0.04885363
4757,0004757.bin,4757,0,16,1,0.004811182,0.2760105,0.02814414
4758,0004758.bin,2104758,1,6,1,0.01433903,0.09754668,0.05078327
4759,0004759.bin,4759,1,7,1,0.02307944,-1.545399,0.03250636
4760,0004760.bin,704760,1,7,1,0.04610179,0.04383447,0.05621621
4761,0004761.bin,4761,1,5,1,0.01588891,-0.01364851,0.02346295
4762,0004762.bin,4762,1,23,2,0.001840251,-0.07832092,0.02215724
4763,0004763.bin,2104763,2,2,1,0.02684612,-0.1093932,0.04666532
4764,0004764.bin,4764,1,4,1,0.04979323,0.7667065,0.05094599
4765,0004765.bin,704765,1,13,2,0.06978696,0.18556860000000006,0.02270794
4766,0004766.bin,4766,0,3,1,0.02820027,-0.2651942,0.04900942
4767,0004767.bin,1404767,1,10,1,0.01930784,-0.03283546,0.01241778
4768,0004768.bin,4768,1,11,2,0.02257094,-0.05421217,0.008665586999999999
4769,0004769.bin,704769,1,7,2,0.1149345,-0.006903699,0.05203294
4770,0004770.bin,1404770,1,3,1,0.04313139,0.09526488,0.03856877
4771,0004771.bin,4771,2,3,2,0.01810736,1.800804,0.01626956
4772,0004772.bin,4772,2,2,1,0.02665043,-0.4427667,0.06096657
4773,0004773.bin,4773,0,4,1,0.1179856,0.2610657,0.1203623
4774,0004774.bin,1404774,1,11,1,0.0131569,0.009887553,0.01765882
4775,0004775.bin,1404775,1,3,1,0.02260887,-0.003375973,0.02553007
4776,0004776.bin,4776,0,9,2,0.05457862,-0.003476447,0.01361664
4777,0004777.bin,4777,0,3,1,0.20598400000000006,-0.2974483,0.02143051
4778,0004778.bin,4778,1,11,1,0.04376995,0.06198736,0.01076354
4779,0004779.bin,4779,0,19,2,0.0115151,-0.03209699,0.01660734
4780,0004780.bin,4780,0,9,2,0.01887146,-0.03865897,0.02800272
4781,0004781.bin,704781,0,10,1,0.01384029,0.2566994,0.05628024
4782,0004782.bin,4782,1,31,2,0.007576599,0.006451929,0.01675587
4783,0004783.bin,704783,0,19,2,0.01474653,-0.02185947,0.007226946
4784,0004784.bin,2104784,0,19,2,0.005514573,-0.2716546,0.009215509
4785,0004785.bin,1404785,2,2,1,0.03003877,0.4371442,0.03039513
4786,0004786.bin,4904786,1,15,1,0.027486700000000003,-0.2609552,0.01345682
4787,0004787.bin,4787,2,2,1,0.06443191,-0.2022857,0.1101451
4788,0004788.bin,4788,1,5,1,0.01442084,-1.455326,0.04236216
4789,0004789.bin,2104789,0,15,2,0.03142384,-0.00854536,0.003530599
4790,0004790.bin,4904790,1,12,1,0.02639135,0.003309998,0.0282687
4791,0004791.bin,4791,0,5,1,0.1077044,0.02982404,0.03918669
4792,0004792.bin,4792,1,61,2,0.007600388,0.006736949,0.005565704
4793,0004793.bin,4793,1,5,1,0.03647204,-0.7794350999999999,0.01748419
4794,0004794.bin,2104794,0,7,2,0.1698099,-0.02166724,0.1864651
4795,0004795.bin,4795,1,15,1,0.01612995,-0.25819770000000003,0.01591825
4796,0004796.bin,4796,1,4,1,0.06374512,-0.01871076,0.05597493
4797,0004797.bin,4797,0,18,1,0.00721155,-0.5552215,0.0056653730000000005
4798,0004798.bin,4798,0,43,2,0.0016278039999999998,-2.285904,0.004154476
4799,0004799.bin,4799,0,5,2,0.01616197,0.0989196,0.1359143
4800,0004800.bin,4800,0,5,2,0.0738791,-0.02009339,0.01262673
4801,0004801.bin,4801,1,7,2,0.02090802,0.02791871,0.007805886999999998
4802,0004802.bin,3504802,0,3,1,0.036117,-0.01613094,0.12152269999999997
4803,0004803.bin,4803,2,9,2,0.004826068,-0.0401596,0.00391266
4804,0004804.bin,4804,1,4,1,0.06032812,-0.004038349,0.16245720000000002
4805,0004805.bin,2104805,1,8,1,0.009033143,-0.01645358,0.06132843
4806,0004806.bin,704806,0,9,2,0.02080245,0.9412411,0.02781975
4807,0004807.bin,4807,1,11,1,0.01034846,0.1373662,0.0216729
4808,0004808.bin,704808,0,5,1,0.01422804,0.007150599000000001,0.01833535
4809,0004809.bin,4809,2,7,2,0.04000996,0.005673944,0.01026547
4810,0004810.bin,1404810,0,15,2,0.01820222,0.1679206,0.006008171999999999
4811,0004811.bin,4811,1,13,2,0.04268286,0.06484939,0.05327623
4812,0004812.bin,704812,1,21,2,0.007917556999999999,2.840601,0.02380251
4813,0004813.bin,704813,0,9,2,0.04698489,-0.006399684,0.006484836
4814,0004814.bin,4814,1,6,1,0.02208889,-0.05834383,0.04437673
4815,0004815.bin,704815,1,6,1,0.02059953,-0.04252381,0.02850268
4816,0004816.bin,4816,1,5,2,0.02528736,-0.01694486,0.008562397
4817,0004817.bin,1404817,0,11,1,0.01705539,-0.16896229999999998,0.01535957
4818,0004818.bin,2104818,0,21,2,0.007254395,0.05024812,0.01184154
4819,0004819.bin,4819,0,19,2,0.03163949,0.112075,0.004349313
4820,0004820.bin,704820,2,2,1,0.05406674,-1.369404,0.08617706
4821,0004821.bin,1404821,1,20,1,0.02276896,0.14244620000000002,0.02261774
4822,0004822.bin,1404822,0,21,2,0.01658713,-0.02118715,0.009643848
4823,0004823.bin,4823,2,6,1,0.09898186,0.7007705,0.02611905
4824,0004824.bin,1404824,1,3,1,0.04575846,0.2073738,0.1628446
4825,0004825.bin,4825,1,29,2,0.002403,-0.7297965999999999,0.03133527
4826,0004826.bin,704826,1,5,1,0.07449342,-0.003039578,0.017948699999999998
4827,0004827.bin,1404827,1,2,1,0.1942055,-0.008215706,0.12745230000000002
4828,0004828.bin,704828,0,5,2,0.007530909,0.06918706,0.1490639
4829,0004829.bin,3504829,1,10,1,0.0369478,0.9954927,0.012348200000000002
4830,0004830.bin,4830,0,10,1,0.02437548,0.1456714,0.01947127
4831,0004831.bin,4831,0,5,1,0.02760508,-0.0070918180000000015,0.08686815
4832,0004832.bin,704832,2,5,2,0.01658245,-0.008759521,0.04816082
4833,0004833.bin,4833,1,7,1,0.02204516,-2.471549,0.02496252
4834,0004834.bin,2104834,1,15,2,0.009516176,-0.02490004,0.002302471
4835,0004835.bin,4835,0,9,2,0.014675,0.384685,0.01997343
4836,0004836.bin,4204836,1,35,2,0.0008075274000000001,-0.7723770000000001,0.0006909647
4837,0004837.bin,4837,0,4,1,0.1103274,0.05815642,0.06410890000000001
4838,0004838.bin,1404838,2,5,2,0.02425198,-0.9124571,0.01112729
4839,0004839.bin,704839,1,11,2,0.02137933,0.1807538,0.04936465
4840,0004840.bin,2804840,1,3,1,0.0231447,-0.1301393,0.03018634
4841,0004841.bin,1404841,1,4,1,0.16782360000000002,-0.003165703,0.04945285
4842,0004842.bin,4842,1,6,1,0.01122112,-0.00326665,0.06817338
4843,0004843.bin,704843,1,9,2,0.0330831,0.07344421,0.009247925
4844,0004844.bin,1404844,0,8,1,0.01342381,-0.008355656999999999,0.06221524
4845,0004845.bin,4845,0,11,2,0.007418101,-1.977396,0.09476841
4846,0004846.bin,4846,1,9,2,0.06874382,-0.1064375,0.04763517
4847,0004847.bin,4847,0,5,2,0.01440106,0.1948326,0.06437069
4848,0004848.bin,704848,1,7,1,0.09150289,0.4666254,0.03800516
4849,0004849.bin,704849,1,6,1,0.073147,-0.004424015,0.06495004
4850,0004850.bin,704850,0,8,1,0.02521751,-0.05068043,0.03651667
4851,0004851.bin,704851,0,2,1,0.02966163,-0.06343656,0.02504683
4852,0004852.bin,1404852,0,4,1,0.1559524,0.1637095,0.08637382
4853,0004853.bin,4853,0,49,2,0.001088645,0.01213262,0.0009603504
4854,0004854.bin,704854,2,2,1,0.09503941,-0.2373656,0.1149042
4855,0004855.bin,704855,0,7,1,0.03905912,0.02081847,0.01577896
4856,0004856.bin,4856,1,13,2,0.01631163,0.02252267,0.0106774
4857,0004857.bin,4857,0,2,1,0.06147002,-0.2255923,0.04362593
4858,0004858.bin,4858,1,10,1,0.03070988,-0.029154400000000007,0.02123575
4859,0004859.bin,4859,1,2,1,0.1821843,-0.05063473,0.2455159
4860,0004860.bin,4860,1,31,2,0.009067575,-0.0305366,0.01221063
4861,0004861.bin,704861,0,9,1,0.00785257,-0.008100919,0.01832792
4862,0004862.bin,4862,1,3,1,0.08482997,-0.009477625,0.0481367
4863,0004863.bin,1404863,1,7,1,0.02203578,-2.709449,0.03146616
4864,0004864.bin,1404864,0,21,2,0.005592364,0.8460656999999999,0.03735921
4865,0004865.bin,4865,0,7,1,0.024415400000000004,0.1990536,0.09337072
4866,0004866.bin,4866,1,6,1,0.03308133,0.004029174,0.02329726
4867,0004867.bin,704867,2,2,1,0.05055074,0.5699661,0.1743169
4868,0004868.bin,1404868,1,13,1,0.03400321,-0.003796577,0.02788996
4869,0004869.bin,4869,1,3,1,0.03592183,-0.6605963,0.07709272
4870,0004870.bin,4870,0,29,2,0.01353577,-0.003460902,0.002056273
4871,0004871.bin,4871,1,27,2,0.01341332,0.007028749,0.003012946
4872,0004872.bin,4872,0,35,2,0.01073835,0.02240425,0.003404181
4873,0004873.bin,704873,0,10,1,0.02229264,0.1628261,0.01479335
4874,0004874.bin,4874,0,6,1,0.05611511,0.006676496,0.08990913
4875,0004875.bin,4875,1,25,2,0.002060162,-2.303729,0.04051287
4876,0004876.bin,4876,0,11,2,0.01070201,-0.1575615,0.002563193
4877,0004877.bin,4877,1,15,1,0.004349274,0.006264093,0.005717553
4878,0004878.bin,4878,1,5,2,0.03509236,0.009351865,0.05207229
4879,0004879.bin,704879,1,31,2,0.004930621,0.02384295,0.008102528000000001
4880,0004880.bin,2804880,0,7,2,0.006629362,-0.1070763,0.09308406
4881,0004881.bin,4881,0,8,1,0.06693736,-0.03753043,0.02115568
4882,0004882.bin,4882,0,31,2,0.01302357,0.7149091,0.002430486
4883,0004883.bin,704883,1,11,1,0.02538398,0.01929433,0.03394636
4884,0004884.bin,4884,1,6,1,0.03068024,-1.5947049999999998,0.0243137
4885,0004885.bin,4885,0,17,2,0.011352,-0.006487425,0.007325365
4886,0004886.bin,4886,1,11,2,0.02957188,0.03008955,0.01748843
4887,0004887.bin,4887,1,7,2,0.01371755,0.08646122,0.1937229
4888,0004888.bin,704888,0,4,1,0.06540639,-0.1429908,0.14045839999999998
4889,0004889.bin,4889,0,5,1,0.04393496,-0.2485527,0.02725297
4890,0004890.bin,704890,0,16,1,0.01028302,-0.17122120000000002,0.03267872
4891,0004891.bin,1404891,0,9,2,0.01557865,-0.00976998,0.0762533
4892,0004892.bin,704892,0,23,2,0.002773025,0.01829027,0.006763076
4893,0004893.bin,2104893,0,4,1,0.07605789,-0.1544614,0.07395011
4894,0004894.bin,4894,0,4,1,0.01798699,-0.036423800000000006,0.01769102
4895,0004895.bin,4204895,0,6,1,0.03348887,-0.1148878,0.1031488
4896,0004896.bin,704896,2,2,1,0.1015306,-0.06566583,0.03362022
4897,0004897.bin,4897,0,5,2,0.007210685,0.007032699,0.02347085
4898,0004898.bin,704898,0,27,2,0.001822876,-0.003875448,0.02567139
4899,0004899.bin,704899,1,9,1,0.04804953,0.006432792,0.009885075
4900,0004900.bin,4900,1,13,2,0.03068689,0.005948723,0.01039301
4901,0004901.bin,704901,1,13,2,0.06005013,-0.06421735,0.03262849
4902,0004902.bin,4902,1,5,1,0.02487789,-0.0030128090000000004,0.03554291
4903,0004903.bin,1404903,2,3,2,0.2913443,-0.008675171,0.02451921
4904,0004904.bin,4904,0,5,2,0.1327895,-1.850165,0.0444375
4905,0004905.bin,2104905,1,3,1,0.03116129,-1.415158,0.04694766
4906,0004906.bin,704906,1,5,1,0.05640914,0.02497701,0.1204437
4907,0004907.bin,2804907,0,33,2,0.002534821,1.791449,0.002280062
4908,0004908.bin,704908,0,5,2,0.008213301,-0.2116714,0.01047675
4909,0004909.bin,4909,1,33,2,0.006890043,-0.01486747,0.002778498
4910,0004910.bin,4910,1,2,1,0.09321184,-0.6232933,0.09210283
4911,0004911.bin,704911,0,6,1,0.04422742,0.4116282,0.06196801
4912,0004912.bin,704912,2,4,1,0.01929017,-0.5403215,0.01272007
4913,0004913.bin,704913,0,19,1,0.01260936,-0.06890554,0.005649230999999999
4914,0004914.bin,1404914,1,45,2,0.003254738,0.02714974,0.001563236
4915,0004915.bin,4915,1,23,2,0.001376603,-2.40713,0.01578932
4916,0004916.bin,4916,0,9,2,0.02707209,2.127231,0.03628477
4917,0004917.bin,1404917,1,13,2,0.004733961,0.01357564,0.03549703
4918,0004918.bin,4918,0,13,2,0.03306413,-0.12759089999999998,0.06215555
4919,0004919.bin,4919,0,35,1,0.005716837,0.006076331999999999,0.007794051999999998
4920,0004920.bin,1404920,0,3,1,0.0369267,-0.006475751,0.05888631
4921,0004921.bin,704921,0,9,1,0.02723333,-0.004691758,0.01614624
4922,0004922.bin,4922,0,23,2,0.007844644,1.832158,0.01980474
4923,0004923.bin,4923,1,11,1,0.01819512,-2.472102,0.009061156
4924,0004924.bin,2804924,1,4,1,0.03097403,0.0845294,0.04428665
4925,0004925.bin,704925,2,7,2,0.006129909,0.02352964,0.01030379
4926,0004926.bin,4926,1,11,2,0.01058637,-0.02899185,0.03788001
4927,0004927.bin,2104927,1,37,2,0.02560747,0.009925918,0.003888285
4928,0004928.bin,704928,1,4,1,0.02859716,0.007680963000000002,0.1115145
4929,0004929.bin,4929,0,2,1,0.09726095,0.02665863,0.2065327
4930,0004930.bin,2104930,0,10,1,0.01678729,-0.0069002740000000005,0.04101197
4931,0004931.bin,4931,1,11,2,0.01352139,-0.8773421999999998,0.00538372
4932,0004932.bin,3504932,0,17,2,0.005449929,-0.5376738,0.005769483000000001
4933,0004933.bin,1404933,0,9,2,0.04407816,2.218794,0.008831588000000001
4934,0004934.bin,4934,0,7,2,0.01090178,-0.01745916,0.04914636
4935,0004935.bin,4935,0,10,1,0.01223684,-0.003725854,0.009160073
4936,0004936.bin,4936,1,15,2,0.03673864,-0.41201,0.003010788
4937,0004937.bin,4937,1,7,1,0.03573776,0.4376844,0.03183307
4938,0004938.bin,4938,0,19,2,0.01395714,-0.01206703,0.005509518000000001
4939,0004939.bin,1404939,1,5,1,0.1194234,-0.06292897,0.03805427
4940,0004940.bin,1404940,0,21,2,0.01117294,0.02969288,0.002506617
4941,0004941.bin,4941,1,7,1,0.01039496,0.04661361,0.00563469
4942,0004942.bin,1404942,1,5,2,0.067437,0.8190921,0.16226020000000002
4943,0004943.bin,4943,0,6,1,0.08160583,0.003299115,0.04588167
4944,0004944.bin,2104944,1,4,1,0.1705999,0.04198462,0.02458965
4945,0004945.bin,704945,0,3,1,0.1177664,-0.3986305,0.1823724
4946,0004946.bin,4946,0,9,2,0.05445778,0.2817547,0.129413
4947,0004947.bin,704947,0,9,1,0.01738566,2.407964,0.03824638
4948,0004948.bin,4948,1,6,1,0.07783195,-0.004443534,0.03020225
4949,0004949.bin,1404949,2,7,2,0.02227376,-0.6709173,0.005130256
4950,0004950.bin,4950,1,3,1,0.2023305,0.01046246,0.08920681
4951,0004951.bin,4951,1,13,1,0.01563694,-0.16407570000000002,0.02476283
4952,0004952.bin,704952,1,5,2,0.0345435,-0.01452891,0.06315784
4953,0004953.bin,704953,0,14,1,0.01226736,0.2385136,0.007912236
4954,0004954.bin,704954,1,7,2,0.14173929999999998,-0.3360323,0.004127709
4955,0004955.bin,4955,1,5,1,0.08311302,-0.04169787,0.0274939
4956,0004956.bin,2104956,0,8,1,0.03816769,2.544984,0.03836144
4957,0004957.bin,4957,0,9,2,0.0382332,-0.02021073,0.1221514
4958,0004958.bin,704958,0,17,2,0.01148394,-0.1369933,0.004314531
4959,0004959.bin,4959,0,11,2,0.007332285999999999,0.13762829999999998,0.008015116
4960,0004960.bin,3504960,1,13,2,0.01784364,1.958614,0.01940316
4961,0004961.bin,1404961,0,3,1,0.03398442,-0.7427459,0.1830404
4962,0004962.bin,704962,1,21,2,0.009982785,-0.01760143,0.03440049
4963,0004963.bin,4963,0,5,1,0.04002695,-0.04570762,0.01260572
4964,0004964.bin,1404964,1,9,2,0.006828531999999999,-0.006969775,0.01013215
4965,0004965.bin,4965,0,7,2,0.04089799,-0.009069751,0.1624836
4966,0004966.bin,4966,0,7,2,0.009810267,0.02535054,0.001783893
4967,0004967.bin,4967,1,9,2,0.009250772,0.2708785,0.03298689
4968,0004968.bin,4968,0,25,2,0.006703621,0.4879641,0.01227317
4969,0004969.bin,4969,1,10,1,0.04106036,-0.0051939790000000005,0.01004586
4970,0004970.bin,704970,0,2,1,0.09377831,-2.64994,0.03654949
4971,0004971.bin,704971,0,9,2,0.01341347,-0.09555825,0.004544252
4972,0004972.bin,4972,1,6,1,0.04541182,0.09674268,0.03822567
4973,0004973.bin,4973,1,5,1,0.02709464,0.02463965,0.04295895
4974,0004974.bin,2104974,1,23,2,0.002203475,-0.01119198,0.0306998
4975,0004975.bin,4975,0,10,1,0.01029186,-0.005638495,0.01444109
4976,0004976.bin,4976,1,41,2,0.01599525,-0.9122889,0.01408352
4977,0004977.bin,1404977,1,11,1,0.03592151,-0.03741284,0.0198156
4978,0004978.bin,704978,0,9,1,0.02453106,-0.02456539,0.03373315
4979,0004979.bin,4979,1,9,2,0.008539010999999999,0.8168586999999999,0.1135606
4980,0004980.bin,4980,1,15,2,0.004367060999999999,1.157262,0.00257248
4981,0004981.bin,2104981,1,8,1,0.03187556,-0.00976998,0.04435521
4982,0004982.bin,704982,1,3,1,0.03810243,-1.198028,0.02264268
4983,0004983.bin,1404983,0,7,1,0.02899875,-0.3079258,0.06909616
4984,0004984.bin,1404984,0,4,1,0.08763088,-0.09526798,0.1604085
4985,0004985.bin,704985,1,20,1,0.004959042,0.5131746,0.004844125
4986,0004986.bin,1404986,1,5,2,0.02925534,0.006446854,0.1242001
4987,0004987.bin,1404987,0,4,1,0.04507083,0.2147184,0.05473734
4988,0004988.bin,1404988,1,11,2,0.07124637,-0.9795214,0.0230285
4989,0004989.bin,4989,2,7,2,0.00728559,0.1399368,0.00365404
4990,0004990.bin,4990,2,3,1,0.03893278,-0.009066243,0.01399519
4991,0004991.bin,1404991,1,5,1,0.08638735,0.07065811,0.06840132
4992,0004992.bin,4992,0,9,2,0.01229764,-0.007872999,0.03608836
4993,0004993.bin,4993,1,7,2,0.02088418,0.2406846,0.08276787
4994,0004994.bin,2104994,0,21,2,0.003407203,0.0362426,0.0500581
4995,0004995.bin,4904995,0,4,1,0.1115566,-0.02679689,0.1038208
4996,0004996.bin,704996,1,11,2,0.01585325,0.0030884320000000003,0.01441852
4997,0004997.bin,4997,0,5,1,0.08867675,-0.2434822,0.03053575
4998,0004998.bin,4998,0,9,1,0.01221478,-0.2964723,0.01061568
4999,0004999.bin,4999,0,7,1,0.008900188,-0.2639209,0.01086797
5000,0005000.bin,5000,1,10,1,0.02478815,-0.004082776,0.02458527
5001,0005001.bin,5001,0,5,2,0.007650945,-0.2271576,0.2459562
5002,0005002.bin,5002,0,19,2,0.01139446,0.01921321,0.007134844
5003,0005003.bin,1405003,2,3,2,0.0129043,0.1138946,0.03976395
5004,0005004.bin,5004,1,21,2,0.005992901,0.01236284,0.004633229
5005,0005005.bin,1405005,1,11,2,0.02278094,-0.1378002,0.003498581
5006,0005006.bin,2105006,0,6,1,0.01862052,-0.08042848,0.02186608
5007,0005007.bin,5007,1,7,1,0.03027706,0.1053683,0.08615656
5008,0005008.bin,705008,0,9,2,0.004491243,0.02947672,0.003198104
5009,0005009.bin,3505009,2,2,1,0.03631437,0.1684496,0.03134216
5010,0005010.bin,5010,0,21,2,0.0179909,0.06310933,0.02843888
5011,0005011.bin,5011,2,3,1,0.05564325,-0.01194732,0.03709093
5012,0005012.bin,5012,2,2,1,0.03548531,1.670105,0.1142257
5013,0005013.bin,5013,1,6,1,0.01126074,0.009716343,0.06187092
5014,0005014.bin,2805014,0,9,1,0.01316415,0.2188927,0.01424683
5015,0005015.bin,705015,0,33,2,0.01929769,-0.9047256,0.006068596
5016,0005016.bin,705016,1,9,1,0.05408871,0.007836972,0.05136175
5017,0005017.bin,5017,0,9,2,0.002264471,0.0227946,0.1155884
5018,0005018.bin,705018,0,5,1,0.07378908,-0.7948628000000001,0.06362999
5019,0005019.bin,1405019,0,4,1,0.07191011,-0.007163601,0.02332381
5020,0005020.bin,2105020,0,7,1,0.05158663,-0.04435877,0.03098315
5021,0005021.bin,705021,0,13,2,0.007716405,2.605468,0.0067559740000000005
5022,0005022.bin,5022,2,2,1,0.15040620000000002,1.837461,0.2412636
5023,0005023.bin,5023,1,9,2,0.02176044,-1.468061,0.03970937
5024,0005024.bin,5024,1,25,2,0.01016533,-0.08754007,0.04695567
5025,0005025.bin,1405025,0,7,2,0.054296800000000006,0.218171,0.01345834
5026,0005026.bin,2105026,0,21,2,0.004090035,0.005217218,0.004233581
5027,0005027.bin,705027,1,3,1,0.02332161,-0.01864444,0.08732534
5028,0005028.bin,1405028,1,11,1,0.01931961,0.00687441,0.00969113
5029,0005029.bin,705029,1,43,2,0.006267651999999999,0.3899804,0.02820046
5030,0005030.bin,5030,1,7,2,0.05054414,0.02460788,0.03412323
5031,0005031.bin,5031,0,11,2,0.01973247,0.4346166,0.002623887
5032,0005032.bin,3505032,1,5,1,0.1356025,-0.02222371,0.1058973
5033,0005033.bin,5033,1,11,1,0.0326916,-0.03244789,0.006052085
5034,0005034.bin,5034,0,17,2,0.007560626,0.9722385,0.06594959
5035,0005035.bin,705035,1,10,1,0.01585885,-0.007814819,0.0431518
5036,0005036.bin,1405036,1,31,2,0.006940757,-0.4593731,0.04326474
5037,0005037.bin,705037,1,4,1,0.06549484,-0.5517623,0.106114
5038,0005038.bin,5038,1,19,1,0.007316269,-0.1721206,0.02484857
5039,0005039.bin,5039,0,23,1,0.003409863,-0.1067034,0.02046651
5040,0005040.bin,5040,1,3,1,0.1547997,0.16979229999999998,0.02832497
5041,0005041.bin,5041,1,15,2,0.08535609,-1.388861,0.04071906
5042,0005042.bin,1405042,1,4,1,0.03779969,0.3837002,0.08576232
5043,0005043.bin,5043,1,5,2,0.1281681,0.04524757,0.02456833
5044,0005044.bin,5044,0,6,1,0.0127874,-0.4001405,0.0408244
5045,0005045.bin,5045,0,5,1,0.02394821,0.06511035,0.1273962
5046,0005046.bin,5046,0,5,1,0.06206636,-0.05578887,0.04784968
5047,0005047.bin,4905047,1,9,2,0.01602328,-1.7963080000000002,0.01955571
5048,0005048.bin,705048,0,4,1,0.1242536,0.004644921,0.02644252
5049,0005049.bin,5049,1,8,1,0.007030668,-0.03880338,0.007419467
5050,0005050.bin,5050,0,5,1,0.03166635,-2.353793,0.13681970000000002
5051,0005051.bin,5051,0,3,1,0.03904442,0.005571684,0.14726989999999998
5052,0005052.bin,705052,0,7,2,0.01619663,0.01101856,0.1111613
5053,0005053.bin,5053,1,5,1,0.08346071,0.08341645,0.02801287
5054,0005054.bin,5054,1,6,1,0.007262409,-0.02931527,0.006835401999999999
5055,0005055.bin,2105055,1,5,2,0.01077494,-0.3569489,0.01929854
5056,0005056.bin,705056,0,9,2,0.01364766,-0.00846623,0.02733227
5057,0005057.bin,705057,1,7,2,0.05974138,-0.04108638,0.1660374
5058,0005058.bin,1405058,0,5,2,0.1237075,-0.06999893,0.009091686
5059,0005059.bin,705059,1,9,1,0.03717874,-0.01383554,0.01407326
5060,0005060.bin,1405060,1,23,2,0.01997705,0.667532,0.00265441
5061,0005061.bin,705061,0,13,2,0.04786732,-0.009745083,0.07388935
5062,0005062.bin,5062,0,7,2,0.009255715,-0.5549202,0.02297158
5063,0005063.bin,5063,0,13,2,0.01208685,-1.456973,0.01494551
5064,0005064.bin,5064,0,7,2,0.05960735,-0.01601815,0.1511879
5065,0005065.bin,5065,0,21,2,0.005304845,-0.02753368,0.01343034
5066,0005066.bin,2105066,0,5,1,0.1140587,-0.01209134,0.1027444
5067,0005067.bin,705067,1,14,1,0.02136993,0.2878683,0.03285559
5068,0005068.bin,5068,1,9,2,0.04428009,-1.092614,0.05913805
5069,0005069.bin,1405069,1,13,2,0.01040573,-0.02501858,0.02573977
5070,0005070.bin,5070,1,27,2,0.001773886,-1.1080290000000002,0.01033944
5071,0005071.bin,2105071,1,5,1,0.02490388,0.2279881,0.06091056
