,runstring,m1,m2,m3
1361,0001361.bin,2.1404606223e-05,1.1288249973000001e-05,3.348140796e-06
1362,0001362.bin,2.3483814353999997e-05,1.1330156838e-05,2.4068624579999998e-06
1363,0001363.bin,2.0007394407e-05,1.2085174100999997e-05,4.1249808599999996e-07
1364,0001364.bin,2.1596714138999998e-05,9.142834701e-06,1.4474937476999998e-05
1365,0001365.bin,2.3418880485e-05,1.4015448447e-05,3.1294262999999995e-07
1366,0001366.bin,2.4105246165000002e-05,1.2179753586e-05,5.556537987e-06
1367,0001367.bin,2.2541055536999997e-05,1.0338959631e-05,5.772835068000001e-06
1368,0001368.bin,2.245319076e-05,1.1129205087e-05,1.983598617e-06
1369,0001369.bin,2.1993671699999998e-05,1.1558492946e-05,4.06218813e-07
1370,0001370.bin,2.0902234352999996e-05,1.4056829787e-05,1.1915156253e-05
1371,0001371.bin,2.5053215186999996e-05,1.1154391248e-05,1.0369500141000003e-05
1372,0001372.bin,2.2520953455000002e-05,1.2652056417e-05,7.977673704e-06
1373,0001373.bin,2.1732269558999997e-05,1.1144220087e-05,1.3356416073000002e-05
1374,0001374.bin,2.3915573681999997e-05,1.0149584445e-05,3.094093002e-06
1375,0001375.bin,3.0730677978e-05,1.8012972978e-05,3.6912395520000002e-06
1376,0001376.bin,2.6228253051e-05,1.523755233e-05,4.111019913e-06
1377,0001377.bin,2.2249878650999997e-05,1.4115283182e-05,6.43068426e-07
1378,0001378.bin,2.2819980182999998e-05,1.2916224320999999e-05,5.792877089999999e-07
1379,0001379.bin,2.1560981442e-05,9.576317750999999e-06,7.06984278e-07
1380,0001380.bin,2.2205857674e-05,1.3389923547e-05,2.6796069299999994e-07
1381,0001381.bin,2.5522346850000002e-05,1.1018505498e-05,4.91930439e-07
1382,0001382.bin,2.3005343360999996e-05,1.3829475660000002e-05,6.1738677e-08
1383,0001383.bin,2.3437421007e-05,1.3195905722999999e-05,1.978577601e-06
1384,0001384.bin,1.917250335e-05,1.1019034025999999e-05,5.07257751e-07
1385,0001385.bin,2.3866741899e-05,1.0409686287e-05,1.0026386369999998e-06
1386,0001386.bin,2.4862662825e-05,1.3050131094000002e-05,1.03519416e-07
1387,0001387.bin,2.432799369e-05,1.2652332692999997e-05,1.372875504e-06
1388,0001388.bin,2.2792202433e-05,1.5852131294999998e-05,8.781522749999999e-07
1389,0001389.bin,2.4837485673000002e-05,1.1201256066e-05,1.4293484204999999e-05
1390,0001390.bin,2.8570779236999995e-05,1.2006345350999998e-05,2.48194947e-07
1391,0001391.bin,1.9027713705e-05,1.2034621599e-05,1.468364898e-06
1392,0001392.bin,2.8459827396e-05,1.4102562474e-05,7.28747019e-07
1393,0001393.bin,2.6309081799e-05,1.0870433574e-05,2.44585341e-06
1394,0001394.bin,2.8229172971999998e-05,1.0756409663999999e-05,2.612982372e-06
1395,0001395.bin,2.1603119538000002e-05,1.2720104397e-05,6.403936539e-06
1396,0001396.bin,2.4301774497e-05,1.3560238692e-05,9.194089905000002e-06
1397,0001397.bin,2.664399738e-05,1.4680579913999998e-05,2.80873593e-07
1398,0001398.bin,2.6010145160999997e-05,1.3326259947e-05,8.5972887e-08
1399,0001399.bin,2.5092025959e-05,1.3131040923000001e-05,8.5321236e-08
1400,0001400.bin,2.4271360113e-05,1.3340193866999998e-05,7.266749489999999e-07
1401,0001401.bin,2.4153186057e-05,1.2744548817e-05,5.1246195e-08
1402,0001402.bin,2.2470385938000003e-05,1.0677238571999998e-05,2.446141698e-06
1403,0001403.bin,2.235790557e-05,1.2322281971999999e-05,1.3999925939999995e-06
1404,0001404.bin,2.3995933961999996e-05,9.408846447e-06,5.25912387e-07
1405,0001405.bin,2.1892866996e-05,1.0126347230999998e-05,1.0247335098000001e-05
1406,0001406.bin,2.3023616616e-05,1.2510476979e-05,2.76693417e-07
1407,0001407.bin,2.3346691368e-05,1.2113432330999999e-05,7.2975903e-08
1408,0001408.bin,2.1979065108e-05,9.066663606e-06,3.4855821e-08
1409,0001409.bin,2.7939092181000004e-05,1.4203496307e-05,5.80551972e-07
1410,0001410.bin,2.2068245199e-05,1.1378856489e-05,1.4997372389999999e-06
1411,0001411.bin,2.2955556623999998e-05,1.5587846274e-05,4.838469636e-06
1412,0001412.bin,2.1869725877999998e-05,1.1919498591e-05,1.789454667e-06
1413,0001413.bin,2.4306933651e-05,1.1296541255999997e-05,1.2312299999999999e-09
1414,0001414.bin,2.3244988766999998e-05,1.3509391895999998e-05,1.932247317e-06
1415,0001415.bin,2.3815994201999998e-05,1.0016188182e-05,6.9389390069999995e-06
1416,0001416.bin,2.2229332125e-05,1.3640265638999998e-05,3.394948557e-06
1417,0001417.bin,2.3906348466e-05,1.1573549988000002e-05,6.652194549e-06
1418,0001418.bin,2.7223360164e-05,1.1803051259999999e-05,2.3518354860000003e-06
1419,0001419.bin,2.5528010507999998e-05,1.6215536337e-05,2.3354631300000002e-07
1420,0001420.bin,2.7137032922999997e-05,1.2602708118e-05,1.7913375479999997e-06
1421,0001421.bin,2.6104256177999996e-05,1.0418875466999999e-05,6.1044984e-07
1422,0001422.bin,2.4513495005999997e-05,1.1514580077e-05,5.277141869999999e-07
1423,0001423.bin,2.3614075484999996e-05,1.1511105605999997e-05,2.683712031e-06
1424,0001424.bin,2.4256606374e-05,1.2950092154999999e-05,6.42368727e-07
1425,0001425.bin,1.9901980098e-05,1.0852754912999998e-05,6.695203515e-06
1426,0001426.bin,2.6383150794e-05,1.4180700533999998e-05,4.46404959e-07
1427,0001427.bin,2.7286077819e-05,1.2923239329e-05,4.86948462e-07
1428,0001428.bin,2.3091039972000004e-05,1.1259418169999999e-05,5.076211140000001e-07
1429,0001429.bin,2.7958176246e-05,1.3295010728999998e-05,4.31897466e-07
1430,0001430.bin,2.6347261941000002e-05,1.3895550669000001e-05,3.4393358999999994e-08
1431,0001431.bin,2.4314197908e-05,1.4885901029999998e-05,1.2374915553000002e-05
1432,0001432.bin,2.5402686309000003e-05,1.3692214536000002e-05,2.33999766e-07
1433,0001433.bin,2.2292566296e-05,1.2794200419e-05,2.6937720809999998e-06
1434,0001434.bin,2.1933563651999998e-05,1.3709664969e-05,1.6360524179999999e-06
1435,0001435.bin,2.3024760758999997e-05,1.1804898105e-05,1.45324179e-06
1436,0001436.bin,2.0582856293999998e-05,1.2337993668e-05,6.906335435999999e-06
1437,0001437.bin,2.2606178595e-05,9.930134213999999e-06,3.01753452e-07
1438,0001438.bin,2.2374878525999998e-05,1.2568164608999998e-05,2.5388022659999997e-06
1439,0001439.bin,2.2235103891e-05,1.1314838534999999e-05,1.0789109330999999e-05
1440,0001440.bin,2.4519368874e-05,1.3091344266e-05,7.308443142e-06
1441,0001441.bin,1.8835638821999997e-05,1.1323048736999999e-05,2.350754406e-06
1442,0001442.bin,2.2801100321999996e-05,1.2077768703000001e-05,2.19660441e-07
1443,0001443.bin,2.2880869011e-05,1.3292860581e-05,3.5258222999999993e-07
1444,0001444.bin,2.6281619364000003e-05,1.0657683036000001e-05,1.795232439e-06
1445,0001445.bin,2.2486671207e-05,1.3266734481e-05,9.910930029e-06
1446,0001446.bin,2.3855198367e-05,1.1064340287e-05,5.744378639999999e-07
1447,0001447.bin,2.3263652411999998e-05,1.3295145863999999e-05,1.497908412e-06
1448,0001448.bin,2.1501329849999998e-05,1.1587525949999999e-05,1.8728479769999995e-06
1449,0001449.bin,2.345237895e-05,1.1789042265e-05,1.50594444e-07
1450,0001450.bin,2.5046599577999995e-05,1.055131077e-05,4.2516474e-06
1451,0001451.bin,2.7373200854999998e-05,1.3358392046999997e-05,1.5776801040000002e-06
1452,0001452.bin,2.4240330113999997e-05,1.3734703983000001e-05,2.005175172e-06
1453,0001453.bin,2.0804366582999998e-05,1.1993807825999997e-05,2.8151323200000006e-07
1454,0001454.bin,2.6446679259e-05,1.2731041323e-05,6.341735399999999e-07
1455,0001455.bin,2.3669904258e-05,1.2107267171999997e-05,3.0346396080000002e-06
1456,0001456.bin,1.8125423315999997e-05,1.1113682579999999e-05,3.0759729e-07
1457,0001457.bin,2.1685638975e-05,1.0962974021999999e-05,1.8070402349999998e-06
1458,0001458.bin,2.1902761881e-05,1.2291870591e-05,3.028002978e-06
1459,0001459.bin,2.3809925139000003e-05,1.1689240562999999e-05,1.166085921e-06
1460,0001460.bin,2.823940119e-05,1.0565599044e-05,1.909631724e-06
1461,0001461.bin,2.5433052644999998e-05,9.693644960999999e-06,1.50222072e-07
1462,0001462.bin,2.0150436305999998e-05,9.867230373e-06,3.7568581050000004e-06
1463,0001463.bin,2.1380047689e-05,9.310714413e-06,1.62240078e-07
1464,0001464.bin,2.2825433631e-05,1.2544963430999998e-05,4.162383225e-06
1465,0001465.bin,2.1007036049999998e-05,1.3550992455e-05,2.279940663e-06
1466,0001466.bin,2.4809924139e-05,1.4913534636e-05,1.2102990899999998e-07
1467,0001467.bin,2.3182472313e-05,1.0075413348e-05,8.397409019999999e-07
1468,0001468.bin,2.1490326858e-05,1.3660175528999999e-05,5.824844025e-06
1469,0001469.bin,2.3873801952e-05,1.3149875739e-05,1.3719205500000002e-07
1470,0001470.bin,2.1979791833999998e-05,9.433107684e-06,2.020706688e-06
1471,0001471.bin,2.2237644428999995e-05,1.3861409561999998e-05,1.0593502919999999e-06
1472,0001472.bin,2.4832993184999997e-05,1.3446115682999998e-05,1.334932599e-06
1473,0001473.bin,2.3780204448e-05,1.2822482672999998e-05,1.7984576609999999e-06
1474,0001474.bin,1.9513010517e-05,1.4772612854999998e-05,4.6462415999999996e-08
1475,0001475.bin,2.6965006067999998e-05,1.2389326950000002e-05,3.1108497419999997e-06
1476,0001476.bin,2.6390616251999998e-05,1.3435629207e-05,4.183836657e-06
1477,0001477.bin,2.5795848077999997e-05,9.974978012999999e-06,5.7993936e-07
1478,0001478.bin,2.0283024762e-05,1.0207181984999999e-05,4.6753707000000003e-07
1479,0001479.bin,2.7747458738999997e-05,1.162566405e-05,2.26032807e-07
1480,0001480.bin,2.0640655035e-05,1.0378707338999999e-05,7.749842099999999e-07
1481,0001481.bin,2.4007567583999998e-05,1.5317615313e-05,6.8957889e-08
1482,0001482.bin,2.0842663841999998e-05,1.0522076565e-05,3.78801423e-07
1483,0001483.bin,2.2961121183e-05,1.2686419745999999e-05,1.447461015e-06
1484,0001484.bin,2.6827669868999997e-05,1.5244936706999999e-05,5.42500959e-07
1485,0001485.bin,2.2502451972e-05,1.2902596706999998e-05,1.02978876e-06
1486,0001486.bin,2.1370588239e-05,1.1109571473000001e-05,1.6283587319999997e-06
1487,0001487.bin,2.4463299861e-05,1.4175298137e-05,2.525784261e-06
1488,0001488.bin,2.5159962827999997e-05,1.2129285167999998e-05,3.6372215879999996e-06
1489,0001489.bin,2.5329716412e-05,1.0354479134999999e-05,1.338350013e-05
1490,0001490.bin,2.6914744857e-05,1.1295889604999997e-05,2.1201179999999997e-09
1491,0001491.bin,1.8433714299e-05,1.2127915799999998e-05,1.973133162e-06
1492,0001492.bin,2.2217389193999996e-05,1.2907842948000002e-05,2.7798470700000003e-07
1493,0001493.bin,2.4683407749e-05,1.2380510142e-05,5.770384619999999e-07
1494,0001494.bin,2.4293915646000003e-05,9.560798247e-06,8.93887995e-07
1495,0001495.bin,2.5916118227999995e-05,1.1409970572e-05,3.5453418e-08
1496,0001496.bin,2.2390163796e-05,1.0248818579999998e-05,2.58285027e-07
1497,0001497.bin,1.7907813924e-05,1.1596159574999999e-05,4.932025098e-06
1498,0001498.bin,2.0675760105e-05,1.0655115470999999e-05,1.7612594999999997e-08
1499,0001499.bin,2.3743721001e-05,1.2556843299e-05,7.374256889999998e-07
